this tendency got so bad that i had to put the book down for want of confusion as to where the action i read about was taking place.	train	26214816
read this book!	train	41719510
what's a girl to do?	train	25377177
wyb definitely caught my attention from the beginning and i was pleasant about it.	train	43014517
there wasn't much story here and what was here was narrated in mia's increasingly bitter and negative tone.	train	41355508
i can't image not buying my own furniture (but i'm not wealthy, either.)	train	634333
the book is told by emiline, and in the beginning, i was worried that i wouldn't connect with her.	train	43082751
as much as i feel that i'm leaning for team ash, again for once, i can't help but be torn as well for puck.	train	6838626
i cried when dumbledore died (yes, i did), and got really sad when edward left bella, but this was something else.	train	943470
it was very descriptive and the characters were interesting and charming.	train	1823891
and even beyond the sexual intimacy they shared, they have an emotional and intellectual connection/bond.	train	25197486
the characters may be young (they are in college) but the themes and situations here are not appropriate for many teens.	train	16441531
i need more of it!	train	16441531
as i type through a mass of tears and mascara streaks, i can't imagine i can do proper justice to all.	train	45912901
3 1/2 stars.	train	14601010
i haven't read something so fluidly written in a long time.	train	47125984
she works as a chef for the bed and breakfast her and her cousin justine run.	train	14167526
smiling at her.	train	43145292
twists and turns.	train	50360385
i want to know more.	train	42942273
and then there is trent.	train	45625350
i wanted to stay within the mia and adam world and hang out with them forever.	train	10706553
you are going to love about last night.	train	44886769
i've known nicholas sparks because of his novels' film adaptations and not by the novels he wrote himself.	train	3222389
although i like the dream hunter books i still prefer the dark hunter ones.	train	81223
it is emotional.	train	25697736
warning: though the nuzzling isn't so omnipresent as in meyers's opening novel (so it's much less a distraction from the plot, though the desire is still major), the couple has intercourse in the first novel, though the sex isn't explicit.	train	6244926
funny, smart and sexy.	train	11164541
i think this is the best way to read a contemporary -- from both lead characters, because then it feels really real how they actually find and grow to love each other.	train	15093690
tristan and aimee's story gets better and deeper.	train	42251640
the kindness that she treated richard really was commendable.	train	49566885
it's wes, with his art and quiet strength that intrigues her the most.	train	1032900
this led me to one important question: why keep making the same mistake over and over and over and over and over again?	train	21569082
my first nicholas sparks book was true believer.	train	2416287
and there is a love interest, a first class alpha male brody who is also a mystery writer.	train	3038377
also, man, can she write a love scene ... even if they don't get down to business so to speak.	train	40728160
it's a cliched chick lit novel, and while i did find it funny, it was not unique enough or interesting enough to stand above the chick-lit crowd.	train	982677
if you are looking for a light, funny and enjoyable contemporary romance with no offensive misogynistic bull*hit i think this is a good one!	train	24673151
joe and alex have been involved in an online relationship .... but joe has been pretending to be his brother eric.	train	48249357
overall: it was cute, flirty, heart wrenching, and definitely heart warming.	train	41225554
however, though normally i prefer much more romance in a book like this, it was still a 5 star read for me, and i look forward to continuing to read about kirk and flynn's progress in the next book.	train	25264357
you simply can't help falling in love with these men and this story.	train	15573904
for roughly the first half of the book i found the way she wrote about film and designing invigorating and made me want to become a set designer (always a good sign when a book can make you think about hobbies you otherwise wouldn't!)	train	25626888
olivia cunning has my number...no doubt.	train	17843610
stunning i read it all in one sitting and wow.	train	26540216
theresa is having that for a year and half with her cheating husband.	train	21842751
i set aside electronics, grabbed a hardback, and devoured the christmas story in it from beginning to end by the beam of a flashlight.	train	24574896
cough* john green *cough* they acted their age, and felt like real people, real teens.	train	26540216
huntley fitzpatrick writes about life with all it's quirkiness, even covering tough topics like politics and addiction with such honesty and humor that had me laughing so hard i cried.	train	17271423
and then i couldn't really figure out a plot... i think the real issue with this book is there is so much sex.	train	21912533
sam rarely holds back on her private life, letting mr. knightley know about her kisses, about her first date, about her lack of sexual experience.	train	24601773
there was one scene i loved, and it was elise dashing through the water sprinklers.	train	14147627
oh my, it was just painful for greta seeing him with her.	train	42401641
you will have to read the book to find out what happens, but i did like it.	train	47200397
luke, luke, luke; damn next time i go to the beach i will make sure i point my camera at every available male until someone hot and sexy tries to take it away (of course i will fill the memory card up with innocent pictures of the waves first).	train	21863888
great read!	train	41249987
and of course i hope the author published soon the next one.	train	45460946
good read.	train	690332
this book was well written and interesting, and i really loved the characters.	train	41892439
https://www.youtube.com/watch?v=vvax2... cant wait to read it!!!	train	25032500
anywas, it was good read for me...and because i love the sport heros of the series, i liked reading this book!	train	24072219
after i got over this part i enjoyed the banter between emmy & oliver.	train	18309264
can you consider a rape for a willing person.	train	21936139
i admired the way she created a hero and heroine who were completely different than pia and dragos in dragon bound.	train	14553167
i liked the story line.	train	15334257
alessandra torre's love in lingerie is the perfect friends to lovers romance for your weekend read.	train	53810216
chantal has out done her self again with this book and i really recommend it to everyone.	train	26419536
i thought this book was really well thought out and intricate and really great writing.	train	41719510
takes 2 people from hating each other to friends then friends to lovers... and well then there's clive.	train	21607771
if you are thinking about reading this book but haven't read rule, you would still be able to understand, but rule is probably my favorite out of the two, but jettttt<3 however i felt i was much more tune to the man's feelings in this second book when comparing it with the first, and oh my gosh, jet is just the sweetest.	train	23682783
i'll even read this one again and i don't usually do that.	train	21912533
he seemed to have no redeeming qualities; he was constantly stepping all over georgina, constantly telling people and the heroine what to do/what was right/that he knew best, and he was a jerk.	train	24942717
this book is hot hot hot!	train	47821274
it was cute and very ya.	train	16669543
as much as i'd love for the series to continue, i think two books suited ivy's world perfectly.	train	42743565
i also didn't like that we didn't actually see captain's big exciting fight at the end.	train	43014520
reading this is like watching a movie in my mind, specially the part where sam chased lucy in the airport, but still let her go and allowed her to accept the scholarship.	train	21561710
a perfect guy -rich, handsome with a killer body- scrutinize you, you got to feel unsettled.	train	42462101
despite the fact i felt like this couple's story deserved and needed more time, i'd rather have this short story than none at all and it was a fun and sexy read.	train	49794473
this is one of my favorites by sandra brown now.	train	19058182
i just felt like a teen girl again fangirling about what someone was going to wear or how cute a boy was.	train	15413183
this book is awesome (if you like modern romance books) even though i'm not sure i would categorize it as a romance - more sister drama.	train	42818499
everyone should read this book!	train	43006457
she is also working as an adviser to the police, and she's teamed up with detective colin gyth.	train	2780228
oh this was wonderful.	train	21561710
i will say that the end of this book has me afraid.	train	42942273
she even overshadowed her sister!	train	18886693
it's so emotional.	train	18034963
these characters are real, so they are not going to be likable at every point in the book.	train	25570700
i would have preferred a stronger leading lady, but i still think gabrielle was a great character.	train	690332
but if you want something realistic with all the pain and hurt that comes with reconciliation, then read this.	train	24037773
i actually thought this book was a pretty decent read.	train	16680623
i have thought about you every single day for seventeen years.	train	41426196
i can not wait to dive into book 2.	train	24670263
it happens, but it isn't important.	train	25655088
i'm not sure why there are so many youtubers who have written books is it like the in thing at the moment, nearly every youtuber i watch has written a book.	train	41954714
the characters were fantastically endearing, the writing smooth and smart and emotional, and the plot flowed wonderfully.	train	40336167
like most of nora roberts' series' it follows the same format which makes it a bit predictable.	train	26233574
either way, the writing was good as always, but i did think there were some things unresolved so i'm going with 3 stars.	train	46829059
vibrators?	train	25474810
"""about what?"""	train	49916977
they felt so real.	train	5298464
but in the end all i can say is i would be kyle manchester-ed anyday ;)	train	26480013
she's been my favorite author since i picked up beautiful disaster a year and a half ago, and i think i just have this paranoia that eventually i'll read something i won't like that she's written.	train	43324367
mika is human in a 'wolf world' she was adopted her mum was werewolf her dad human.	train	14176532
his magnetism, even as a child, was so great she was instantly smitten.	train	53398287
10 years later, bourne finds out that langford lost the estate to his childhood friend, lady penelope's father, and the estate is tied to her dowry.	train	15333212
sizzling pages romance reviews nichole's sizzling reviews sizzling pages @ facebook sizling pages on tsu twitter:@sizzlingpages email: sizzlingpages@gmail.com	train	39915578
this book was ok.	train	26589596
this rating is for ana and christian, and although it appears that the direction is toward a sweet, romantic future, they still make it an addictive reading.	train	16813814
within a month, her best friend is engaged to long-time-bed-buddy and now we have ourselves a story.	train	24817721
m'ordant and wink are also briefly mentioned.	train	1329431
i also felt that we didn't get enough of the krinar perspective.	train	21864678
my personal song for this book is enrique iglesias - hero.	train	4315675
so many authors get wrapped up in the plot and forget about the writing.	train	26580312
another wonderful read from c.d reiss!	train	44648888
i really enjoyed this book, the chemistry between alexa and nick is great.. and i loved that you get both sides of their story - it's only getting 3 stars, because it was way to short and ended far too soon.	train	19022487
imagine the horror of finding out that your child never arrived at school?	train	30833530
it is difficult to get the voice right for a guy.	train	14287876
that's why coelho's books are such hits.	train	13785503
"it is a shame in many ways that some readers might be put off from reading the second in the series, ""a week to be wicked"" which is far superior."	train	15334257
in the very first chapter i found myself surprised by how well the issue of panic attacks was being handled already and i genuinely thought the entire thing was executed really well.	train	41954714
if he would tell allie what was going on at times you could see they would have worked things out.	train	21497162
did i want a little something different at the end...yes but i was not disappointed just greedy in relation to estrella (vera) and mateos.	train	26633339
when all is said and done will their relationship endure the harsh truth and what will that mean for the future of lush?	train	39942809
isn't that how the song goes?	train	43454866
first one i've ever read by jamie mcguire, but i'm quite hooked.	train	42244477
while in theory this seems to be the perfect solution, erik does not count on getting emotionally involved.	train	26658168
beautiful cover aside, everything leads to you was a book different from the bajillion other contemporaries i've read.	train	25626888
should be a 2.5, but i'm rounding down for spoiler reasons i'll mention in my review when i first read because of miss bridgerton last year at lucy's request, i was actually surprised by quite how much i enjoyed the fluffy read.	train	846763
review originally posted on a book obsession moonshadow had all the great things i've grown to love about the main elder races books.	train	52812937
it's not like this ability is even helping her be a better glass artist in some way.	train	21561710
"did i mention how cocky dante is especially when he gets his head out of his a**, ""you'd better get used to biting you, baby, because it's going to happen a lot."""	train	21972361
she did say xhex does have an idea that jm is something more because of the shadows she sees around him, but doesn't know why.	train	42912504
there was nothing about this book i didn't love.	train	42396868
the fact was, willem got himself in trouble.	train	17992883
thank god this was a freebie on amazon when i bought it!	train	17499464
echo, her name is unique, which i really like.	train	15093690
review coming soon!!	train	13432302
it was a quick read but i laughed so hard the whole time.	train	16313158
overall: this book wasn't as interesting as i was hoping it would be, but it wasn't a horrible read overall.	train	6838626
nicola started to get dizzy and feeling sick she fainted.	train	21405631
she dares to make a move and i truly respect her for that.	train	2978308
kate and cooper are two characters that i absolutely had a blast following.	train	42702916
she's become everything that her parents and her boyfriend expect her to be.	train	21844582
i absolutely love it.	train	42826388
plus, the adventure and mystery gave the romance a kick.	train	11022865
he's portrayed as a caring man, who maybe cares to much about his patient, but i personally think he's a womanizer and taking advantage of his wife and valerie, his patient.	train	10424899
the beginning was slow for me, but once the girls made it to the palace, it picked up.	train	15413183
his family life wasn't great, and after losing his sister, he has taken on the role as guardian to her daughter holly, not sure if he's up for it, but determined to do his best.	train	12462257
niall stella was a man who believed marriage was for life.	train	41852426
there were a few more angels in there that make up the un-holy holy army.	train	18054770
as soon he sees it, matt is obsessed with her and starts having strong fantasies.	train	26121313
reads like.	train	53636994
and as much as it enrages me when authors don't tie things up at least somewhat before the sequel, i'm going to read the next book.	train	15413183
i believe that alot of people don't understand it and the way it was written.	train	23630615
while makenna saw the real caden, many others only saw his rough exterior.	train	16101664
i wasn't convinced with de debt part (we're in 2014 for god's sake).	train	40698052
five stars.	train	42305301
from the opening chapter, presley is faced with challenges she never expected and struggled to deal with.	train	50820657
the heir is a great addition to the selection series, and allows us to look at the story in the eyes of a new selector.	train	42484814
laramie briscoe did an amazing job introducing and including the members of the club and extended characters from the small town.	train	24953457
she was happily married at the time so he put her out of his mind and went on with his life.	train	6579128
that is to say that i liked reading it but there were problems i could not ignore.	train	24162053
it got boring really quick.	train	16813814
i didn't even finish it.	train	16813814
i devoured it in a couple of hours.	train	21868234
for one, they're shifters, not actual animals.	train	17336419
this book completely hit that mark and i closed it with tears of happiness.	train	18309264
we get enough to suppress our hunger for it, but we also get plenty of life outside the club to see what nix and kadence are like at home, when nix is with his son and kadence is with her best friend, holly.	train	41497483
i couldn't come to terms with the first 10 chapters as i read them i hated it, it was so graphic which only says great things about the author.	train	25360926
landon fits the bill perfectly.	train	47255210
great descriptions and intriguing.	train	16101664
this was one of those books i am planning on reading again.	train	25489101
i just have to outright say it.	train	6244926
you rock olivia cunning!	train	14326785
waiting for your next one grace!	train	7018843
then ms.catherine's review and her theme song (which better than a thousand words) has gave me the closest description for breathless and why i was so drawn to it.	train	11056303
her mother was the housekeeper for her best friend's family, which always left van feeling not as worthy.	train	9100833
lincoln has never met beth, but he loves her funny, but caring e-mails to jennifer.	train	13785503
aspen grew up like america, in a poor environment.	train	15413183
blake and willow start a very hot affair with lots of nekkid mattress dancing.	train	6777220
ladies, there's a new manwhore in town who will steal your hearts and melt your panties, while becoming your new book boyfriend.	train	47277149
she was in a really bad place and he taught her that is okay to hurt and that's when she starts to heal and forgive herself.	train	24333050
my friend lori described this book as one that you feel as though your peeking through your fingers with your hands over your eyes.	train	14147661
5 stars royal is not royal at all.	train	48819172
i have to say, the secondary characters almost stole the show in this one!	train	54668623
entertaining space smut!	train	44825213
the sex was all consensual and most of it was highly enjoyed by both parties.	train	7162394
i didn't expect him to recoil in horror or anything awful like that.	train	21399879
nico may have been the one to keep me reading, but elle's story may be the more compelling.	train	25389285
this book has so many surprises and twists and turns.	train	42494964
i'm not going to give it all away but this book shows betsy sticking up for herself and breaking out on her own.	train	2523591
"megan seemed to see more clearly then. """	train	16258189
great ending to this magical series.	train	26645636
i'm so happy they ended up together in the end it was soooo good :)	train	16313158
painfully.	train	3220771
just read this book.	train	7168450
oh, why do you always do this to me, tarryn?	train	42942273
** spoiler alert ** i really, really liked this book.	train	5298464
looking at the cover i would never assume this was more like a new adult drama romance being paraded as the next ya cruel intentions.	train	48870448
sup....awesomesauce!!!lol love it!	train	23580012
let me preface with stating i really loved the first book hearts in darkness.	train	45148202
she tolerates his behaviors when others cast judgement.	train	23675925
i have to say that i expected much more from this.	train	23740778
i enjoyed it.	train	16813814
but it is refreshing to see a guy so helpless because of how he loves a girl.	train	6244926
witty, sexy or serious i love them all and stuck up suit has them all.	train	48619088
"i want you in my life to make it worth living."""	train	39844300
i love ms ashley's books they are so descriptive you feel like all the characters are people you know or see around town.	train	21544285
blake makes me laugh, smile, and shake my head.	train	51292505
bradwell the boy with birds in his back the above quote really should be how they explain the plot to you.	train	14568028
their chemistry is there right from the beginning and staying completely professional won't work, especially when jackson is playing every card in the seduction book he knows.	train	33630802
the only problem is, that she hasn't found a man that checks off all the boxes on her check list.	train	32423584
i wish this book had a better title so i would have read it years ago!	train	10261814
elle is a heiress to belle elle, her family legacy, but that doesn't mean she has everything she could ever want.	train	53685020
emma chase definitely made this matt's book. :)	train	25750787
the characters are the beautiful people: 20-somethings with cool jobs.	train	21607771
but while he prefers to ignore her constant buzzing at the gates, he doesn't envision her climbing the front gates and entering his property.	train	24935090
that tension just explodes off of the pages!	train	43456626
jolie needs to decide who has the best intentions, and her best interests at heart.	train	13410545
like what?	train	48870448
actual rating: 3.5 stars	train	21850431
he was too good to be true.	train	26540216
the awkward step sibling romance?	train	18066340
i was pretty unsure of her for most of the book but she finally did the right thing although if i were in her shoes i'm not sure i could have done what she did.	train	17271423
thirdly, stewart, you were head over heels in love with madison and this computer chick whatever - who even is she?!	train	26418203
in case it's not clear, i recommend this book.	train	52416288
there are little things that tie it all together and i seriously think she tossed in a few things just to fuck with our heads.	train	44886265
i am looking forward to reading the sequel rusty nailed and the rest in her cocktail series.	train	21607771
loved every minute and every word in this book.	train	23845708
this author likes to drag everything out of the wood work so that her characters are pushed to their absolute limit, and then pushed even harder until they break apart.	train	47759087
then it's always been aspen when she's with him.	train	20397129
shaw's love for rule didn't make her weak or whiney.	train	23675925
"weren't as warm or wet as my body, just as my fingers were but a sad simile of what i craved from kelly...i came so hard it frightened me--so intense i was bucking, pleasure like hot, flashing sparks..."" i love, love, love, love, lovvvvvvvvvve this book, and this quote completely embodies the reasons why."	train	21916143
i really liked this book.	train	23740778
needless to say, i always find m/m couples more intriguing and interesting than straight couples, but i also can barely stand novels that only revolve around romance.	train	5266173
i feel like i've been sucker-punched.	train	21579567
so many stories center around a single mom but penelope went and had it centered around a single dad instead.	train	54668623
i truly felt like i grew throughout this story with her.	train	23882640
sex... drugs... and...agency yeah...it is my reaction every time i read the word agency.	train	16646256
but stories taking place in such short periods of time are not really my thing.	train	55565386
i loved this book!	train	2523603
the way their relationship developed from the beginning.	train	53755139
she is such a perfectly created teenager; she's worrying about school and university, she's worrying about her family, she's worrying about boys and her friends but she manages to come out the other side just fine.	train	20938637
right off the opening pages, i was hooked and how could i not be when kylie introduced a young bride discovering that her soon to be husband has been cheating on her and oh yeah is gay.	train	44995729
spunky n sassy rating: 5.0 ~~~~~~~~~~tracy's review~~~~~~~~~~ mira is taken by flint, a very large cyborg.	train	10922477
"""you're very weird,"" koldo observed."	train	21405631
i loved that matt took the time apart to realize that charlotte was important to him and he was determined to be a successful president and have a relationship with her.	train	53398287
can he have both, the real fiancee and the heisman?	train	53755139
well then she ends up being a weak female and just takes him back!	train	21500353
this is a british immigrant--er, import.	train	982677
a man in a dress!	train	2712336
alas, i won't spin my wheels.	train	21943079
i love it!	train	15413183
and one of the worst mary sue's i've seen in a long time at that.	train	21998974
it was his raw emotion alone that i sort of connected with.	train	10706553
it made me want to read the whole 50 shades series all over again.	train	45460946
he certainly has a good reason to be worried.	train	26659099
this book was a far cry from the drivel i expected to pick up and throw down in minutes.	train	5298464
she was not scared to hurt some of the people she cared about, like rule's mother because she stuck to her morals.	train	23675925
it is a good book, but not enough to hit me with fullest force of romantic comedies.	train	7168450
if you haven't read that series, shame on you!	train	846764
and then i start singing the chorus.	train	10706553
maxon says america has to leave.	train	20397129
the writing wasn't awesome, and the books goals seemed to be to get to the steamy scenes.	train	38777648
as crazy as it sounds, i absolutely loved exploring the traumatic experiences that plagued echo and noah.	train	15093690
the last thing on my mind when someone from my family is harmed is to go sleep with that hot guy i've been dreaming about.	train	10204484
hero starts with what should be a perfect meet cute: cute young photography assistant catches the eye of boston's most eligible bachelor.	train	42911918
it's really adorable	train	5994018
through this whole time i was positive that nate would be my absolute favorite one but as the story went on and i got to learn more about prescott and how everything she went through never broke her but only made her stronger than even she herself realized.	train	50702865
i wasnt sure how i felt about ty and other women but i suppose they werent really in a relationship and for him, sex is like a coping mechanism.	train	5266173
it might seem like a predictable story, and i will admit that i knew what was going to happen and everyone's role in this story.	train	21824493
there is so much to love about fifty shades darker.	train	16813814
the liar is obviously about a liar and the tales they tell.	train	42819811
the story is fabulous.	train	34802286
for all of life pia giovanni has been taught by her mother to mask her abilities and keep her identity a secret.	train	14524855
"not your usual biker mc book...less wild parties, more family (and child) centered, not as much filthy language or gratuitous sex and violence...and a different kind of couple who are accepted but seem to bring out the playful ""gay"" side of everyone around them...lol =) i really liked the budding romance i can see brewing between talon's right hand man and zara's friend...and that will be the next book in the series!"	train	25988122
after being separated, mallory and rider lead two contrasting lives: mallory lives with two medical professionals, while rider lives with a struggling grandmother.	train	43959628
endings for me are tricky because most of the time i want more, but this was a good one.	train	41246718
i'm don't know how to begin to review this book!!	train	17349258
and this illustrated not that he's a bad guy - gabriel is amazing - but that good guys can be so immersed into this shitty world view that they can't even comprehend how horrible it is.	train	50618062
he's more of a do it guy that a wordy man.	train	19696664
i have read two other books by ms sheridan and throughly enjoyed them.	train	24567191
"the ""eight months later"" chapter was such a fabulous wrap-up- i adored theo's sneaky plan so much!"	train	54013892
the poor girl runs again back to the country.	train	42813606
last 40% was enticing provided a lot of angst.	train	51992379
for me, there was something missing but i can't really pinpoint what; even though i enjoyed the story, i was never totally hooked - hence my rating.	train	39838493
well, good for you, mr maddox, because that makes it so much better that you have a different woman on your couch every day.	train	16441531
the plots and the writing as well.	train	24244973
she knows that she could die, but ends up taking it.	train	26540216
that literally took forever the entire book was based on anna wanting and patiently waiting for st. claire, finally the last 3 chapters picked up and i finally got to see what i wanted.	train	7168450
i really enjoyed this book, the characters and the storyline.	train	14867965
definitely worth your time.	train	15464655
"however the current situation was anything but just."""	train	45363117
molly overcomes a horrible scandal and tragedy.	train	42396239
yes, what she did to him, tara and nathan was messed up.	train	13039189
things get complicated when aspen becomes a guard in the castle and confesses to america that he still has feelings for her.	train	20397129
once upon a con?!	train	50652411
which is good because mia is a bit of a dramatic person, but the epitome of dramatics happen to her in this book sooo she's not really overreacting at any point.	train	41355508
he may have made some questionable choices in the beginning, but when it all comes down to it, he's a pretty stand-up guy.	train	52416288
and i read the whole thing in about 3 hours.	train	15413183
this is a well thought out and descriptive story of three people who are looking at the bigger picture and aiming for what their hearts desire.	train	51406745
which we all did!!!	train	14147661
story of the warring siblings was a little funny at times.	train	3332311
"when saying it to a female the word is actually ""tuqburini"" (tu'-bur-eenee). """	train	54004492
holy hot cover batman!	train	21763059
alex is everything opposite of what his reputation has him claiming to be.	train	44100912
richard vanryan is such an asshole and i want to smack him.	train	49566885
he kisses her many times even though they are not courting.	train	25337730
i also liked the second book featuring rafe and clio but not as much as i loved the first book.	train	43190257
i don't actually follow the series but after reading this i think i might!	train	21934742
this is definitely a book that i will re-read probably many times and will recommend to all my booky friends and family.	train	41048988
whereas lucy was paranoid and sneaky, which was just kind of poopy.	train	21450735
"for me, the best part of the book came after ""red room of pain"" fiasco."	train	45460946
more than once.	train	51979220
looking back though my reviews, i can see that i read and reviewed this novel before, when it first came out in 2012, but i didn't remember the story, so it felt like a fresh read.	train	17839779
i read this book when i was younger and i very much enjoyed it, but i never got around to the rest of the series.	train	6244926
the setting is gorgeous, the main characters are heart-warming and the adventures pretty darn diverting.	train	45600264
i really loved this aspect of the book as i got inside the heads of them both and knew how they both felt about each other before they finally told one another.	train	4315675
the secondary characters weren't much better.	train	14147661
will rose be next and what is joe hiding from her ?	train	16558719
katie has done it again!i really like the writing style!:))more books please!	train	24570490
myst was kickass and wroth, for all his confusion, was commanding but tolerant beast.	train	6576853
i would recommend it to read.	train	21863888
i'm so confused to what it is..?	train	25423130
just the idea of getting the couple together forever and everything else is implied.	train	26659099
gideon is the alpha of the wolf pack and has a lot of responsibilities.	train	41621988
the relationship between reinhart and avelina seems to be very unconvincing.	train	45773198
these two help each other in more ways than one.	train	24803707
so i have to admit that i nearly gave this book five stars, but then i decided that was probably not because this book was that good, but rather that the book i had read right before it was that bad.	train	13785503
in the end, i was shocked that olly even looked at her after how many times she put him through the wringer.	train	26540216
thank you corinne for a great story!	train	33630802
3.75 stars reading the blurb i knew and expected that this would definitely be an enjoyable contemporary romance with, of course, lots of hot and steamy stuffs.	train	19113823
love me some raunchy bikers!	train	21882391
but when maddie meets justin, he begins to change the way maddie sees the new world of 2060.	train	13537440
cold air rushes inside.	train	15714317
she has worked hard for the independence she has achieved.	train	23634563
years ago something happened that he couldn't forgive himself for.	train	18886693
that's girlfriend-level stuff.	train	49676646
my only complaint is that it's over far too soon.	train	42942273
"but, back to the meeting :-) --->excerpt<--- ""here."""	train	43006457
he's not perfect, and his struggles towards the end of the book just made me want to comfort him, but through it all, i never doubted in his love for anna - not once.	train	42102987
i was just expecting a highly angsty....oops what did i do story that would make me sweat and laugh.	train	53782213
i've never read her stuff before but now my itchy one-click finger is going to get a work out.	train	26589596
i loved this book and i especially loved everything about heath!	train	2617385
they are engaged to be married when jesse reappears.	train	47225899
it's enjoyable to read, especially when james is being so insatiable.	train	21962320
his shock is awesome.	train	44100912
talk about payback/ revenge from a lover scorned... geesh!	train	48013589
"unfortunately despite being super excited about reading this one, i found it to be just ""ok""."	train	51406745
overall: i would recommend!	train	24961929
i had high expectations after the first two books, after the monstrosity that was the third, i lowered them some.	train	24942717
but my few problems with it are just me being picky because mcnamara's writing is so good.	train	15131686
"this old hag is nuts and christian is so freakin stupid when it comes to her... the first time he ran to her for whatever problems, i'd have left him to her... wether i love someone or not, i won't compete with another woman... especially a child molester... that would have been my ticket to ride right there... and on my way out, i would have crap slapped her and spit in her face... christian is so jealous of anyone even looking at ana, she's not ""allowed"" to even talk to jose without him getting irate and irrational, but he can be buddy buddy with the pedophile whom he carried on a sexual relationship with for 6 years?"	train	16813814
she takes him home (cause that's what you do right?	train	9118315
while planning the wedding for a childhood friend, mac meets the bride's brother, carter maguire, in an unforgettable scene that is painfully amusing.	train	5769464
even when it's just based on fiction, it's sort of like you're saying your story is better than words the actual author wrote.	train	26102134
now, she is a personal chef for the wealthy and privileged upper echelon of society.	train	44737717
this is a hallmark movie in book form.	train	53810622
roxy is a cute character!	train	40358009
the meaning behind this person that knows everything about you same as you do about them?	train	49944649
the world and all of the characters, both the main and the secondary characters, felt really real to me.	train	22001132
they were friends before they were lovers, they should have at least talked before they decided to end their relationship.	train	41428797
i would of liked to know more about scott's character; you get a small glimpse into his life and it kind of fades under the spotlight of maddie.	train	18969395
there's no question about it that the cover is drop dead gorgeous, even the feel of the book cover is oh so nice - #booknerdalert.	train	23912412
this is largely thanks to fliss (short for felicity), who i found easy to relate to and sympathise with.	train	21865617
it didn't detract from my reading, it just stuck out to me.	train	15716159
overall though, i liked it.	train	21402467
hamish was a sexy man with a lot hidden underneath the surface.	train	50142074
the author does a good job giving each man his own voice, which kept them from all blurring together in my head.	train	18480897
maybe i need to back off of the free ebooks category from amazon because i have yet to read a good one.	train	21940541
rainbow has done it again!	train	25391048
here, the main characters have apauling personalities that make it exceedingly difficult to like them or the book.	train	385368
if you enjoy an interesting story with a little romance thrown in then this is the book for you.	train	16583338
but after awhile i got into it and enjoyed the love story.	train	25391048
like a few of my friends, read this out of curiosity, and good lord.	train	15732562
i just wish march made her books a little bit longer.	train	10380369
as usual we are left with a cliffhanger and cannot wait for book 2.	train	43343675
"just some sort of... ""meah, whatever"""	train	3873004
but a good one.	train	25204394
it is funny when liz, who has has been smug about her media-savviness the entire time, finally lets loose!	train	26428236
i think they needed to experience that lose in order to be stronger for each other this second time around.	train	49658939
some parts were really frustrating.	train	40145315
troy's accustomed to women being interested in him for his looks, his money, his power.	train	41187694
quinn has to keep up a facade or he may be challenged for his position.	train	45659900
i can't wait to read the next installment.	train	42399930
i had the best time reading this dark and twisted, erotic story that i am not even mad it is the worst (best) kind of cliffhanger!	train	41099963
if you are offended by sex scenes do not read this.	train	15732562
read in one sitting	train	45976055
i needed to know what would happen not just to lucy but for everyone involved.	train	26113548
anxious to leave her house, lee takes off for college early and heads to seattle, following her dream to become an artist.	train	15941566
i loved him just as much and his blurb is even better!	train	25799175
sophie lombard is the princess of the deacons mc & sean 'ajax' harding is the exiled old vp of the deacons mc.	train	43144598
dragons now lead the world and with only a few humans who can communicate with them, there is an uneasy truce between humans and dragons.	train	24897979
i'm excited for the next book in the series!	train	50071184
the heart wants what the heart wants.	train	24266635
don't get me wrong the ending was fine but if it ended differently i would've been okay with that.	train	43059287
will the love potion work and ethan fall madly in love with her?	train	27058691
in fact, if it weren't for the excitement of the prologue, i probably wouldn't have read the book at all.	train	27334733
the more he is around her, breathing her in, touching her skin, the more the electricity that ignites between them is like kindle to a fire.	train	23582669
just one and not that relevant complaint: it feels like the conclusion of the book is a little rushed.	train	16839861
i had some trouble getting behind the narrator, though.	train	26680417
like if your husband can't have sex you, you would prefer to think he was a hot blooded hetero and somehow there was something about you that was a great big turn off; as opposed to thinking that you were a sexy mama minus a penis).	train	42040069
he's known.	train	10077572
my heart broke for him and all his struggles and then add to the equation mia and her problems (which i can relate to on a very personal level) and there was no way i couldn't finish the book.	train	27231423
liam didn't know what was going to happen.	train	25880833
"q:""i'll never get to kiss a boy for the first time."	train	56707521
she looked into every gesture he made and every off-hand comment he said.	train	44998404
ha, i am, of course, joking) you'll know that i am a huge fan of emily giffin.	train	26123646
"if i hear ""inner goddess"" and ""katherine kavanagh"" one more time, anastasia won't need to worry about the beating christian will give her!"	train	15732562
there was never a dull moment in this novel.	train	112171
i really never warmed up to him as a character, much less a hero, and i finished the book still feeling like he only wanted to have sex with the heroine to spite his brother.	train	49037580
these 100 and something pages could have easily been more than 300.	train	42815651
the author knows how to weave a plot and setting together to pull you into the story.	train	21593575
but, i'll just say, the ending is a good one, in terms of romance.	train	21856181
maybe i was looking for more of a nora roberts type story, i don't know.	train	15758551
also, his father doesn't feel the need to take him to a hospital or have him checked out in any fashion.	train	24974135
this book puts humans into the position of weakness and follows the story of tyion, who is abducted to be sold as a slave.	train	17915292
it places you within the story and the mindset of the characters.	train	56707521
